distance,speed,brake_pressure
73,13,1.9999999999999998
74,13,2.0
75,13,2.0
76,13,2.0000000000000004
77,13,2.0
78,13,2.0
79,13,2.0
80,13,1.9999999999999998
81,13,2.0
82,13,2.0
83,13,2.0
84,13,2.0000000000000004
85,13,2.0
86,13,2.0000000000000004
0,14,6.0
1,14,6.0
2,14,6.0
3,14,6.0
4,14,6.0
5,14,6.0
6,14,6.0
7,14,6.0
8,14,6.0
9,14,5.999999999999999
10,14,6.0
11,14,5.376134453781513
12,14,4.879999999999999
13,14,4.4639999999999995
14,14,4.098285714285714
15,14,3.762237762237762
16,14,3.4400000000000004
17,14,3.1177622377622374
18,14,2.7817142857142856
19,14,2.416
20,14,2.0
21,14,2.0
22,14,2.0
23,14,2.0
24,14,2.0
25,14,2.0
26,14,2.0
27,14,2.0
28,14,2.0
29,14,2.0
30,14,2.0
31,14,2.0000000000000004
32,14,2.0
33,14,1.9999999999999998
34,14,2.0
35,14,2.0
36,14,2.0
37,14,1.9999999999999998
38,14,2.0
39,14,2.0000000000000004
40,14,2.0
41,14,2.0
42,14,2.0
43,14,2.0
44,14,2.0
45,14,2.0
46,14,2.0
47,14,2.0
48,14,2.0
49,14,2.0
50,14,2.0
51,14,2.0000000000000004
52,14,2.0
53,14,1.9999999999999998
54,14,2.0
55,14,2.0
56,14,2.0
57,14,1.9999999999999998
58,14,2.0
59,14,2.0000000000000004
60,14,2.0
61,14,2.0
62,14,2.0
63,14,2.0
64,14,2.0
65,14,2.0
66,14,2.0
67,14,2.0
68,14,2.0
69,14,2.0
70,14,2.0
71,14,2.0000000000000004
72,14,2.0
73,14,1.9999999999999998
74,14,2.0
75,14,2.0
76,14,2.0000000000000004
77,14,2.0
78,14,2.0
79,14,2.0
80,14,1.9999999999999998
81,14,2.0
82,14,2.0
83,14,2.0
84,14,2.0000000000000004
85,14,2.0
0,15,6.000000000000001
1,15,6.000000000000001
2,15,6.000000000000001
3,15,6.000000000000001
4,15,6.000000000000001
5,15,6.000000000000001
6,15,6.000000000000001
7,15,6.000000000000001
8,15,6.0
9,15,5.999999999999999
10,15,6.0
11,15,5.376134453781513
12,15,4.879999999999999
13,15,4.4639999999999995
14,15,4.098285714285714
15,15,3.762237762237762
16,15,3.4400000000000004
17,15,3.1177622377622374
18,15,2.7817142857142856
19,15,2.416
20,15,2.0
21,15,2.0
22,15,2.0
23,15,2.0
24,15,2.0
25,15,2.0
26,15,2.0
27,15,2.0
28,15,2.0
29,15,2.0
30,15,2.0
31,15,2.0000000000000004
32,15,2.0
33,15,1.9999999999999998
34,15,2.0
35,15,2.0
36,15,2.0
37,15,1.9999999999999998
38,15,2.0
39,15,2.0000000000000004
40,15,2.0
41,15,2.0
42,15,2.0
43,15,2.0
44,15,2.0
45,15,2.0
46,15,2.0
47,15,2.0
48,15,2.0
49,15,2.0
50,15,2.0
51,15,2.0000000000000004
52,15,2.0
53,15,1.9999999999999998
54,15,2.0
55,15,2.0
56,15,2.0
57,15,1.9999999999999998
58,15,2.0
59,15,2.0000000000000004
60,15,2.0
61,15,2.0
62,15,2.0
63,15,2.0
64,15,2.0
65,15,2.0
66,15,2.0
67,15,2.0
68,15,2.0
69,15,2.0
70,15,2.0
71,15,2.0000000000000004
72,15,2.0
73,15,1.9999999999999998
74,15,2.0
75,15,2.0
76,15,2.0000000000000004
77,15,2.0
78,15,2.0
79,15,2.0
80,15,1.9999999999999998
81,15,2.0
82,15,2.0
83,15,2.0
84,15,2.0000000000000004
0,16,6.0
1,16,6.0
2,16,6.0
3,16,6.0
4,16,6.0
5,16,6.0
6,16,6.0
7,16,6.0
8,16,6.0
9,16,5.999999999999999
10,16,6.0
11,16,5.376134453781513
12,16,4.879999999999999
13,16,4.4639999999999995
14,16,4.098285714285714
15,16,3.762237762237762
16,16,3.4400000000000004
17,16,3.1177622377622374
18,16,2.7817142857142856
19,16,2.416
20,16,2.0000000000000004
21,16,2.0000000000000004
22,16,2.0000000000000004
23,16,2.0000000000000004
24,16,2.0000000000000004
25,16,2.0000000000000004
26,16,2.0000000000000004
27,16,2.0000000000000004
28,16,2.0000000000000004
29,16,2.0000000000000004
30,16,2.0000000000000004
31,16,2.0000000000000004
32,16,2.0
33,16,1.9999999999999998
34,16,2.0
35,16,2.0
36,16,2.0
37,16,1.9999999999999998
38,16,2.0
39,16,2.0000000000000004
40,16,2.0000000000000004
41,16,2.0000000000000004
42,16,2.0000000000000004
43,16,2.0000000000000004
44,16,2.0000000000000004
45,16,2.0000000000000004
46,16,2.0000000000000004
47,16,2.0000000000000004
48,16,2.0000000000000004
49,16,2.0000000000000004
50,16,2.0000000000000004
51,16,2.0000000000000004
52,16,2.0
53,16,1.9999999999999998
54,16,2.0
55,16,2.0
56,16,2.0
57,16,1.9999999999999998
58,16,2.0
59,16,2.0000000000000004
60,16,2.0000000000000004
61,16,2.0000000000000004
62,16,2.0000000000000004
63,16,2.0000000000000004
64,16,2.0000000000000004
65,16,2.0000000000000004
66,16,2.0000000000000004
67,16,2.0000000000000004
68,16,2.0000000000000004
69,16,2.0000000000000004
70,16,2.0000000000000004
71,16,2.0000000000000004
72,16,2.0
73,16,1.9999999999999998
74,16,2.0
75,16,2.0
76,16,2.0000000000000004
77,16,2.0
78,16,2.0
79,16,2.0
80,16,1.9999999999999998
81,16,2.0
82,16,2.0
83,16,2.0
0,17,6.0
1,17,6.0
2,17,6.0
3,17,6.0
4,17,6.0
5,17,6.0
6,17,6.0
7,17,6.0
8,17,6.0
9,17,5.999999999999999
10,17,6.0
11,17,5.376134453781513
12,17,4.879999999999999
13,17,4.4639999999999995
14,17,4.098285714285714
15,17,3.762237762237762
16,17,3.4400000000000004
17,17,3.1177622377622374
18,17,2.7817142857142856
19,17,2.425357873210634
20,17,2.0000000000000004
21,17,2.0000000000000004
22,17,2.0000000000000004
23,17,2.0000000000000004
24,17,2.0000000000000004
25,17,2.0000000000000004
26,17,2.0000000000000004
27,17,2.0000000000000004
28,17,2.0000000000000004
29,17,2.0000000000000004
30,17,2.0000000000000004
31,17,2.0000000000000004
32,17,2.0
33,17,1.9999999999999998
34,17,2.0
35,17,2.0
36,17,2.0
37,17,1.9999999999999998
38,17,2.0
39,17,2.0000000000000004
40,17,2.0000000000000004
41,17,2.0000000000000004
42,17,2.0000000000000004
43,17,2.0000000000000004
44,17,2.0000000000000004
45,17,2.0000000000000004
46,17,2.0000000000000004
47,17,2.0000000000000004
48,17,2.0000000000000004
49,17,2.0000000000000004
50,17,2.0000000000000004
51,17,2.0000000000000004
52,17,2.0
53,17,1.9999999999999998
54,17,2.0
55,17,2.0
56,17,2.0
57,17,1.9999999999999998
58,17,2.0
59,17,2.0000000000000004
60,17,2.0000000000000004
61,17,2.0000000000000004
62,17,2.0000000000000004
63,17,2.0000000000000004
64,17,2.0000000000000004
65,17,2.0000000000000004
66,17,2.0000000000000004
67,17,2.0000000000000004
68,17,2.0000000000000004
69,17,2.0000000000000004
70,17,2.0000000000000004
71,17,2.0000000000000004
72,17,2.0
73,17,1.9999999999999998
74,17,2.0
75,17,2.0
76,17,2.0000000000000004
77,17,2.0
78,17,2.0
79,17,2.0
80,17,1.9999999999999998
81,17,2.0
82,17,2.0
0,18,5.999999999999999
1,18,5.999999999999999
2,18,5.999999999999999
3,18,5.999999999999999
4,18,5.999999999999999
5,18,5.999999999999999
6,18,5.999999999999999
7,18,5.999999999999999
8,18,5.999999999999999
9,18,5.999999999999999
10,18,6.0
11,18,5.376134453781513
12,18,4.879999999999999
13,18,4.4639999999999995
14,18,4.098285714285714
15,18,3.762237762237762
16,18,3.4400000000000004
17,18,3.1177622377622374
18,18,2.7817142857142856
19,18,2.435754189944134
20,18,2.0
21,18,2.0
22,18,2.0
23,18,2.0
24,18,2.0
25,18,2.0
26,18,2.0
27,18,2.0
28,18,2.0
29,18,2.0
30,18,2.0
31,18,2.0
32,18,2.0
33,18,1.9999999999999998
34,18,2.0
35,18,2.0
36,18,2.0
37,18,1.9999999999999998
38,18,2.0
39,18,2.0
40,18,2.0
41,18,2.0
42,18,2.0
43,18,2.0
44,18,2.0
45,18,2.0
46,18,2.0
47,18,2.0
48,18,2.0
49,18,2.0
50,18,2.0
51,18,2.0
52,18,2.0
53,18,1.9999999999999998
54,18,2.0
55,18,2.0
56,18,2.0
57,18,1.9999999999999998
58,18,2.0
59,18,2.0
60,18,2.0
61,18,2.0
62,18,2.0
63,18,2.0
64,18,2.0
65,18,2.0
66,18,2.0
67,18,2.0
68,18,2.0
69,18,2.0
70,18,2.0
71,18,2.0
72,18,2.0
73,18,1.9999999999999998
74,18,2.0
75,18,2.0
76,18,2.0000000000000004
77,18,2.0
78,18,2.0
79,18,2.0
80,18,1.9999999999999998
81,18,2.0
0,19,6.0
1,19,6.0
2,19,6.0
3,19,6.0
4,19,6.0
5,19,6.0
6,19,6.0
7,19,6.0
8,19,6.0
9,19,6.0
10,19,6.0
11,19,5.376134453781513
12,19,4.879999999999999
13,19,4.4639999999999995
14,19,4.098285714285714
15,19,3.762237762237762
16,19,3.4400000000000004
17,19,3.1177622377622374
18,19,2.788075178224238
19,19,2.447311827956989
20,19,2.0
21,19,2.0
22,19,2.0
23,19,2.0
24,19,2.0
25,19,2.0
26,19,2.0
27,19,2.0
28,19,2.0
29,19,2.0
30,19,2.0
31,19,2.0
32,19,2.0
33,19,1.9999999999999998
34,19,2.0
35,19,2.0
36,19,2.0
37,19,1.9999999999999998
38,19,2.0
39,19,2.0
40,19,2.0
41,19,2.0
42,19,2.0
43,19,2.0
44,19,2.0
45,19,2.0
46,19,2.0
47,19,2.0
48,19,2.0
49,19,2.0
50,19,2.0
51,19,2.0
52,19,2.0
53,19,1.9999999999999998
54,19,2.0
55,19,2.0
56,19,2.0
57,19,1.9999999999999998
58,19,2.0
59,19,2.0
60,19,2.0
61,19,2.0
62,19,2.0
63,19,2.0
64,19,2.0
65,19,2.0
66,19,2.0
67,19,2.0
68,19,2.0
69,19,2.0
70,19,2.0
71,19,2.0
72,19,2.0
73,19,1.9999999999999998
74,19,2.0
75,19,2.0
76,19,2.0000000000000004
77,19,2.0
78,19,2.0
79,19,2.0
80,19,1.9999999999999998
0,20,6.0
1,20,6.0
2,20,6.0
3,20,6.0
4,20,6.0
5,20,6.0
6,20,6.0
7,20,6.0
8,20,6.0
9,20,6.0
10,20,6.0
11,20,5.376134453781513
12,20,4.879999999999999
13,20,4.4639999999999995
14,20,4.098285714285714
15,20,3.762237762237762
16,20,3.4400000000000004
17,20,3.1177622377622374
18,20,2.808510638297872
19,20,2.4601769911504427
20,20,2.0
21,20,2.0
22,20,2.0
23,20,2.0
24,20,2.0
25,20,2.0
26,20,2.0
27,20,2.0
28,20,2.0
29,20,2.0
30,20,2.0
31,20,2.0
32,20,2.0
33,20,1.9999999999999998
34,20,2.0
35,20,2.0
36,20,2.0
37,20,1.9999999999999998
38,20,2.0
39,20,2.0
40,20,2.0
41,20,2.0
42,20,2.0
43,20,2.0
44,20,2.0
45,20,2.0
46,20,2.0
47,20,2.0
48,20,2.0
49,20,2.0
50,20,2.0
51,20,2.0
52,20,2.0
53,20,1.9999999999999998
54,20,2.0
55,20,2.0
56,20,2.0
57,20,1.9999999999999998
58,20,2.0
59,20,2.0
60,20,2.0
61,20,2.0
62,20,2.0
63,20,2.0
64,20,2.0
65,20,2.0
66,20,2.0
67,20,2.0
68,20,2.0
69,20,2.0
70,20,2.0
71,20,2.0
72,20,2.0
73,20,1.9999999999999998
74,20,2.0
75,20,2.0
76,20,2.0000000000000004
77,20,2.0
78,20,2.0
79,20,2.0
0,21,6.2477839402920825
1,21,6.2477839402920825
2,21,6.2477839402920825
3,21,6.2477839402920825
4,21,6.2477839402920825
5,21,6.2477839402920825
6,21,6.2477839402920825
7,21,6.2477839402920825
8,21,6.2477839402920825
9,21,6.2477839402920825
10,21,6.2477839402920825
11,21,5.614404676931441
12,21,5.142740910246631
13,21,4.74605076080709
14,21,4.398198830409355
15,21,4.080927406643166
16,21,3.7802367941712207
17,21,3.484159294568982
18,21,3.249292170188419
19,21,2.8955939727664655
20,21,2.2707536223545537
21,21,2.2707536223545537
22,21,2.2707536223545537
23,21,2.2707536223545537
24,21,2.2707536223545537
25,21,2.2707536223545537
26,21,2.2707536223545537
27,21,2.2707536223545537
28,21,2.2707536223545537
29,21,2.2707536223545537
30,21,2.2707536223545537
31,21,2.2707536223545537
32,21,2.2707536223545537
33,21,2.2733705772811916
34,21,2.2985896112831092
35,21,2.334272300469483
36,21,2.2985896112831092
37,21,2.2733705772811916
38,21,2.2707536223545537
39,21,2.2707536223545537
40,21,2.0
41,21,2.0
42,21,2.0
43,21,2.0
44,21,2.0
45,21,2.0
46,21,2.0
47,21,2.0
48,21,2.0
49,21,2.0
50,21,2.0
51,21,2.0
52,21,2.0
53,21,1.9999999999999998
54,21,2.0
55,21,2.0
56,21,2.0
57,21,1.9999999999999998
58,21,2.0
59,21,2.0
60,21,2.0
61,21,2.0
62,21,2.0
63,21,2.0
64,21,2.0
65,21,2.0
66,21,2.0
67,21,2.0
68,21,2.0
69,21,2.0
70,21,2.0
71,21,2.0
72,21,2.0
73,21,1.9999999999999998
74,21,2.0
75,21,2.0
76,21,2.0000000000000004
77,21,2.0
78,21,2.0
0,22,6.464060681161052
1,22,6.464060681161052
2,22,6.464060681161052
3,22,6.464060681161052
4,22,6.464060681161052
5,22,6.464060681161052
6,22,6.464060681161052
7,22,6.464060681161052
8,22,6.464060681161052
9,22,6.464060681161052
10,22,6.464060681161052
11,22,5.830416068866569
12,22,5.352730696798493
13,22,4.973035538699254
14,22,4.640592012188486
15,22,4.339029012197401
16,22,4.055810008481765
17,22,3.8089603987214904
18,22,3.5089565857247975
19,22,3.0645416261742793
20,22,2.4885700829619974
21,22,2.4885700829619974
22,22,2.4885700829619974
23,22,2.4885700829619974
24,22,2.4885700829619974
25,22,2.4885700829619974
26,22,2.4885700829619974
27,22,2.4885700829619974
28,22,2.4885700829619974
29,22,2.4885700829619974
30,22,2.4885700829619974
31,22,2.4885700829619974
32,22,2.4885700829619974
33,22,2.4885700829619974
34,22,2.5200998751560553
35,22,2.5763713080168777
36,22,2.5200998751560553
37,22,2.4885700829619974
38,22,2.4885700829619974
39,22,2.27892583323402
40,22,2.0000000000000004
41,22,2.0000000000000004
42,22,2.0000000000000004
43,22,2.0000000000000004
44,22,2.0000000000000004
45,22,2.0000000000000004
46,22,2.0000000000000004
47,22,2.0000000000000004
48,22,2.0000000000000004
49,22,2.0000000000000004
50,22,2.0000000000000004
51,22,2.0000000000000004
52,22,2.0000000000000004
53,22,2.0000000000000004
54,22,2.0
55,22,2.0
56,22,2.0
57,22,2.0000000000000004
58,22,2.0000000000000004
59,22,2.0000000000000004
60,22,2.0000000000000004
61,22,2.0000000000000004
62,22,2.0000000000000004
63,22,2.0000000000000004
64,22,2.0000000000000004
65,22,2.0000000000000004
66,22,2.0000000000000004
67,22,2.0000000000000004
68,22,2.0000000000000004
69,22,2.0000000000000004
70,22,2.0000000000000004
71,22,2.0000000000000004
72,22,2.0000000000000004
73,22,2.0000000000000004
74,22,2.0
75,22,2.0
76,22,2.0000000000000004
77,22,2.0
0,23,6.656168751532991
1,23,6.656168751532991
2,23,6.656168751532991
3,23,6.656168751532991
4,23,6.656168751532991
5,23,6.656168751532991
6,23,6.656168751532991
7,23,6.656168751532991
8,23,6.656168751532991
9,23,6.656168751532991
10,23,6.656168751532991
11,23,6.01298455475653
12,23,5.544556226246367
13,23,5.158066808813077
14,23,4.838909313725489
15,23,4.550582750582749
16,23,4.2817204301075265
17,23,3.957678100263852
18,23,3.624995229917954
19,23,3.2067462811648855
20,23,2.667834618079888
21,23,2.667834618079888
22,23,2.667834618079888
23,23,2.667834618079888
24,23,2.667834618079888
25,23,2.667834618079888
26,23,2.667834618079888
27,23,2.667834618079888
28,23,2.667834618079888
29,23,2.667834618079888
30,23,2.667834618079888
31,23,2.667834618079888
32,23,2.667834618079888
33,23,2.667834618079888
34,23,2.688372093023256
35,23,2.7568400770712915
36,23,2.688372093023256
37,23,2.667834618079888
38,23,2.5034021266811197
39,23,2.2881461537668013
40,23,2.0
41,23,2.0
42,23,2.0
43,23,2.0
44,23,2.0
45,23,2.0
46,23,2.0
47,23,2.0
48,23,2.0
49,23,2.0
50,23,2.0
51,23,2.0
52,23,2.0
53,23,2.0
54,23,2.0
55,23,2.0
56,23,2.0
57,23,2.0
58,23,2.0
59,23,2.0
60,23,2.0
61,23,2.0
62,23,2.0
63,23,2.0
64,23,2.0
65,23,2.0
66,23,2.0
67,23,2.0
68,23,2.0
69,23,2.0
70,23,2.0
71,23,2.0
72,23,2.0
73,23,2.0
74,23,2.0
75,23,2.0
76,23,2.0000000000000004
0,24,6.829478458049888
1,24,6.829478458049888
2,24,6.829478458049888
3,24,6.829478458049888
4,24,6.829478458049888
5,24,6.829478458049888
6,24,6.829478458049888
7,24,6.829478458049888
8,24,6.829478458049888
9,24,6.829478458049888
10,24,6.829478458049888
11,24,6.17661074641381
12,24,5.707692307692307
13,24,5.328273426661622
14,24,5.002451974128777
15,24,4.684844605646825
16,24,4.3022222222222215
17,24,4.044272688237226
18,24,3.726852764094142
19,24,3.329000510096918
20,24,2.818376068376068
21,24,2.818376068376068
22,24,2.818376068376068
23,24,2.818376068376068
24,24,2.818376068376068
25,24,2.818376068376068
26,24,2.818376068376068
27,24,2.818376068376068
28,24,2.818376068376068
29,24,2.818376068376068
30,24,2.818376068376068
31,24,2.818376068376068
32,24,2.818376068376068
33,24,2.818376068376068
34,24,2.818376068376068
35,24,2.8941176470588235
36,24,2.818376068376068
37,24,2.688372093023256
38,24,2.5200998751560553
39,24,2.2985896112831092
40,24,2.0
41,24,2.0
42,24,2.0
43,24,2.0
44,24,2.0
45,24,2.0
46,24,2.0
47,24,2.0
48,24,2.0
49,24,2.0
50,24,2.0
51,24,2.0
52,24,2.0
53,24,2.0
54,24,2.0
55,24,2.0
56,24,2.0
57,24,2.0
58,24,2.0
59,24,2.0
60,24,2.0
61,24,2.0
62,24,2.0
63,24,2.0
64,24,2.0
65,24,2.0
66,24,2.0
67,24,2.0
68,24,2.0
69,24,2.0
70,24,2.0
71,24,2.0
72,24,2.0
73,24,2.0
74,24,2.0
75,24,2.0
0,25,6.988040878451838
1,25,6.988040878451838
2,25,6.988040878451838
3,25,6.988040878451838
4,25,6.988040878451838
5,25,6.988040878451838
6,25,6.988040878451838
7,25,6.988040878451838
8,25,6.988040878451838
9,25,6.988040878451838
10,25,6.988040878451838
11,25,6.324583978979991
12,25,5.845007683530862
13,25,5.474164783633404
14,25,5.080947642738688
15,25,4.683587140439933
16,25,4.371896742908686
17,25,4.1234971869434744
18,25,3.8182358083264933
19,25,3.4362860129686896
20,25,2.947186674791794
21,25,2.947186674791794
22,25,2.947186674791794
23,25,2.947186674791794
24,25,2.947186674791794
25,25,2.947186674791794
26,25,2.947186674791794
27,25,2.947186674791794
28,25,2.947186674791794
29,25,2.947186674791794
30,25,2.947186674791794
31,25,2.947186674791794
32,25,2.947186674791794
33,25,2.947186674791794
34,25,2.947186674791794
35,25,3.0000000000000004
36,25,2.8440319911270544
37,25,2.7114638447971786
38,25,2.5389748126455367
39,25,2.310474777114461
40,25,2.0
41,25,2.0
42,25,2.0
43,25,2.0
44,25,2.0
45,25,2.0
46,25,2.0
47,25,2.0
48,25,2.0
49,25,2.0
50,25,2.0
51,25,2.0
52,25,2.0
53,25,2.0
54,25,2.0
55,25,2.0
56,25,2.0
57,25,2.0
58,25,2.0
59,25,2.0
60,25,2.0
61,25,2.0
62,25,2.0
63,25,2.0
64,25,2.0
65,25,2.0
66,25,2.0
67,25,2.0
68,25,2.0
69,25,2.0
70,25,2.0
71,25,2.0
72,25,2.0
73,25,2.0
74,25,2.0
0,26,7.135004642525535
1,26,7.135004642525535
2,26,7.135004642525535
3,26,7.135004642525535
4,26,7.135004642525535
5,26,7.135004642525535
6,26,7.135004642525535
7,26,7.135004642525535
8,26,7.135004642525535
9,26,7.135004642525535
10,26,7.135004642525535
11,26,6.459451120011868
12,26,5.968879461596879
13,26,5.507284552845529
14,26,5.080947642738688
15,26,4.683587140439933
16,26,4.406583258862079
17,26,4.169473684210527
18,26,3.8792485349879344
19,26,3.5179284369114887
20,26,3.05819774718398
21,26,3.05819774718398
22,26,3.05819774718398
23,26,3.05819774718398
24,26,3.05819774718398
25,26,3.05819774718398
26,26,3.05819774718398
27,26,3.05819774718398
28,26,3.05819774718398
29,26,3.05819774718398
30,26,3.05819774718398
31,26,3.05819774718398
32,26,3.05819774718398
33,26,3.05819774718398
34,26,3.05819774718398
35,26,3.0000000000000004
36,26,2.818376068376068
37,26,2.688372093023256
38,26,2.5200998751560553
39,26,2.2985896112831092
40,26,2.0
41,26,2.0
42,26,2.0
43,26,2.0
44,26,2.0
45,26,2.0
46,26,2.0
47,26,2.0
48,26,2.0
49,26,2.0
50,26,2.0
51,26,2.0
52,26,2.0
53,26,2.0
54,26,2.0
55,26,2.0
56,26,2.0
57,26,2.0
58,26,2.0
59,26,2.0
60,26,2.0
61,26,2.0
62,26,2.0
63,26,2.0
64,26,2.0
65,26,2.0
66,26,2.0
67,26,2.0
68,26,2.0
69,26,2.0
70,26,2.0
71,26,2.0
72,26,2.0
73,26,2.0
0,27,7.2728949101514715
1,27,7.2728949101514715
2,27,7.2728949101514715
3,27,7.2728949101514715
4,27,7.2728949101514715
5,27,7.2728949101514715
6,27,7.2728949101514715
7,27,7.2728949101514715
8,27,7.2728949101514715
9,27,7.2728949101514715
10,27,7.2728949101514715
11,27,6.558133363151813
12,27,5.970191380136132
13,27,5.496303729720689
14,27,5.080947642738688
15,27,4.699876272353887
16,27,4.451263141971105
17,27,4.19319009529577
18,27,3.918663494221616
19,27,3.579137922526524
20,27,3.150726932410521
21,27,3.150726932410521
22,27,3.150726932410521
23,27,3.150726932410521
24,27,3.150726932410521
25,27,3.150726932410521
26,27,3.150726932410521
27,27,3.150726932410521
28,27,3.150726932410521
29,27,3.150726932410521
30,27,3.150726932410521
31,27,3.150726932410521
32,27,3.150726932410521
33,27,3.150726932410521
34,27,3.0914134953629677
35,27,3.0000000000000004
36,27,2.818376068376068
37,27,2.6383647798742134
38,27,2.479591836734694
39,27,2.2733705772811916
40,27,1.9999999999999998
41,27,1.9999999999999998
42,27,1.9999999999999998
43,27,1.9999999999999998
44,27,1.9999999999999998
45,27,1.9999999999999998
46,27,1.9999999999999998
47,27,1.9999999999999998
48,27,1.9999999999999998
49,27,1.9999999999999998
50,27,1.9999999999999998
51,27,1.9999999999999998
52,27,1.9999999999999998
53,27,1.9999999999999998
54,27,2.0
55,27,2.0
56,27,2.0
57,27,1.9999999999999998
58,27,1.9999999999999998
59,27,1.9999999999999998
60,27,1.9999999999999998
61,27,1.9999999999999998
62,27,1.9999999999999998
63,27,1.9999999999999998
64,27,1.9999999999999998
65,27,1.9999999999999998
66,27,1.9999999999999998
67,27,1.9999999999999998
68,27,1.9999999999999998
69,27,1.9999999999999998
70,27,1.9999999999999998
71,27,1.9999999999999998
72,27,1.9999999999999998
0,28,7.403808740923415
1,28,7.403808740923415
2,28,7.403808740923415
3,28,7.403808740923415
4,28,7.403808740923415
5,28,7.403808740923415
6,28,7.403808740923415
7,28,7.403808740923415
8,28,7.403808740923415
9,28,7.403808740923415
10,28,7.365348399246704
11,28,6.579106666049298
12,28,5.971603699988855
13,28,5.484212340572216
14,28,5.080947642738688
15,28,4.75104015481374
16,28,4.499138991389913
17,28,4.237897762266474
18,28,3.960569275847635
19,28,3.6374090909090904
20,28,3.2321678321678315
21,28,3.2321678321678315
22,28,3.2321678321678315
23,28,3.2321678321678315
24,28,3.2321678321678315
25,28,3.2321678321678315
26,28,3.2321678321678315
27,28,3.2321678321678315
28,28,3.2321678321678315
29,28,3.2321678321678315
30,28,3.2321678321678315
31,28,3.2321678321678315
32,28,3.2321678321678315
33,28,3.1857981847303782
34,28,3.1277486910994767
35,28,3.0000000000000004
36,28,2.818376068376068
37,28,2.6383647798742134
38,28,2.4476490675072236
39,28,2.2536536536536533
40,28,2.0
41,28,2.0
42,28,2.0
43,28,2.0
44,28,2.0
45,28,2.0
46,28,2.0
47,28,2.0
48,28,2.0
49,28,2.0
50,28,2.0
51,28,2.0
52,28,2.0
53,28,1.9999999999999998
54,28,2.0
55,28,2.0
56,28,2.0
57,28,1.9999999999999998
58,28,2.0
59,28,2.0
60,28,2.0
61,28,2.0
62,28,2.0
63,28,2.0
64,28,2.0
65,28,2.0
66,28,2.0
67,28,2.0
68,28,2.0
69,28,2.0
70,28,2.0
71,28,2.0
0,29,7.529559748427673
1,29,7.529559748427673
2,29,7.529559748427673
3,29,7.529559748427673
4,29,7.529559748427673
5,29,7.529559748427673
6,29,7.529559748427673
7,29,7.529559748427673
8,29,7.529559748427673
9,29,7.47979002624672
10,29,7.42261466764778
11,29,6.602420368902025
12,29,5.973131509712762
13,29,5.470866702260189
14,29,5.0568810252089555
15,29,4.805855357346754
16,29,4.55046133395887
17,29,4.285885113310871
18,29,4.004911939463376
19,29,3.6939081031765784
20,29,3.306013089719116
21,29,3.306013089719116
22,29,3.306013089719116
23,29,3.306013089719116
24,29,3.306013089719116
25,29,3.306013089719116
26,29,3.306013089719116
27,29,3.306013089719116
28,29,3.306013089719116
29,29,3.306013089719116
30,29,3.306013089719116
31,29,3.306013089719116
32,29,3.269164619164619
33,29,3.2240681303422454
34,29,3.167532685216225
35,29,3.0000000000000004
36,29,2.818376068376068
37,29,2.6383647798742134
38,29,2.4476490675072236
39,29,2.2377429299021574
40,29,2.0000000000000004
41,29,2.0000000000000004
42,29,2.0000000000000004
43,29,2.0000000000000004
44,29,2.0000000000000004
45,29,2.0000000000000004
46,29,2.0000000000000004
47,29,2.0000000000000004
48,29,2.0000000000000004
49,29,2.0000000000000004
50,29,2.0000000000000004
51,29,2.0000000000000004
52,29,2.0
53,29,1.9999999999999998
54,29,2.0
55,29,2.0
56,29,2.0
57,29,1.9999999999999998
58,29,2.0
59,29,2.0000000000000004
60,29,2.0000000000000004
61,29,2.0000000000000004
62,29,2.0000000000000004
63,29,2.0000000000000004
64,29,2.0000000000000004
65,29,2.0000000000000004
66,29,2.0000000000000004
67,29,2.0000000000000004
68,29,2.0000000000000004
69,29,2.0000000000000004
70,29,2.0000000000000004
0,30,7.651793525809276
1,30,7.651793525809276
2,30,7.651793525809276
3,30,7.651793525809276
4,30,7.651793525809276
5,30,7.651793525809276
6,30,7.651793525809276
7,30,7.638754160722776
8,30,7.595335276967931
9,30,7.545042351768809
10,30,7.487179487179487
11,30,6.628445444694507
12,30,5.9747928817107825
13,30,5.456095764272559
14,30,5.073368205594724
15,30,4.8646112600536195
16,30,4.605507800063672
17,30,4.337423291121279
18,30,4.052634437805541
19,30,3.737225042301185
20,30,3.3724035608308602
21,30,3.3724035608308602
22,30,3.3724035608308602
23,30,3.3724035608308602
24,30,3.3724035608308602
25,30,3.3724035608308602
26,30,3.3724035608308602
27,30,3.3724035608308602
28,30,3.3724035608308602
29,30,3.3724035608308602
30,30,3.3724035608308602
31,30,3.3450390189520625
32,30,3.3094554002873187
33,30,3.2658691292383746
34,30,3.1816239316239314
35,30,3.0000000000000004
36,30,2.818376068376068
37,30,2.6383647798742134
38,30,2.4476490675072236
39,30,2.2377429299021574
40,30,1.9999999999999998
41,30,1.9999999999999998
42,30,1.9999999999999998
43,30,1.9999999999999998
44,30,1.9999999999999998
45,30,1.9999999999999998
46,30,1.9999999999999998
47,30,1.9999999999999998
48,30,1.9999999999999998
49,30,1.9999999999999998
50,30,1.9999999999999998
51,30,2.0000000000000004
52,30,2.0
53,30,1.9999999999999998
54,30,2.0
55,30,2.0
56,30,2.0
57,30,1.9999999999999998
58,30,2.0
